0.01,0.934141,0.872905,-0.995196,0.990415,0
0.0177778,0.903118,0.816031,-0.991486,0.983045,0
0.0255556,0.883376,0.780858,-0.987773,0.975696,0
0.0333333,0.855628,0.732825,-0.984016,0.968289,0
0.0411111,0.830409,0.69042,-0.980289,0.960969,0
0.0488889,0.812011,0.66038,-0.976446,0.953452,0
0.0566667,0.793138,0.630136,-0.972721,0.946192,0
0.0644444,0.77273,0.598442,-0.968887,0.938751,0
0.0722222,0.753165,0.568886,-0.964982,0.9312,0
0.08,0.73087,0.536084,-0.961042,0.923615,0
0.0877778,0.715731,0.514267,-0.957204,0.916254,0
0.0955556,0.697837,0.489038,-0.953276,0.908753,0
0.103333,0.680032,0.465016,-0.949377,0.901338,0
0.111111,0.659295,0.437727,-0.945351,0.893714,0
0.118889,0.639459,0.41228,-0.941141,0.885775,0
0.126667,0.619962,0.387786,-0.936999,0.878002,0
0.134444,0.59895,0.363172,-0.932944,0.870423,0
0.142222,0.590353,0.352502,-0.928795,0.862705,0
0.15,0.568616,0.32822,-0.92452,0.854788,0
0.157778,0.526824,0.285071,-0.919219,0.845022,0
0.165556,0.493904,0.256346,-0.914251,0.835927,0
0.173333,0.451652,0.220815,-0.908601,0.825643,0
0.181111,0.432315,0.200559,-0.903527,0.816454,0
0.188889,0.408176,0.184137,-0.898876,0.808079,0
0.196667,0.340324,0.136881,-0.891134,0.794247,0
0.204444,0.29064,0.106739,-0.885262,0.783823,0
0.212222,0.276852,0.096039,-0.879291,0.773301,0
0.22,0.224752,0.0694452,-0.872982,0.762244,0
0.227778,0.217875,0.0656252,-0.867316,0.752413,0
0.235556,0.175296,0.0453991,-0.860048,0.739862,0
0.243333,0.171421,0.0422769,-0.854577,0.730491,0
0.251111,0.145793,0.0315879,-0.847512,0.718485,0
0.258889,0.130968,0.0260702,-0.842022,0.709204,0
0.266667,0.125884,0.0244679,-0.836192,0.699435,0
0.274444,0.11919,0.0216926,-0.830202,0.689468,0
0.282222,0.110314,0.0182538,-0.823644,0.678633,0
0.29,0.100766,0.0156424,-0.818049,0.669455,0
0.297778,0.0971868,0.01451,-0.812778,0.660873,0
0.305556,0.0902135,0.012546,-0.805799,0.649587,0
0.313333,0.085338,0.0114828,-0.799743,0.639886,0
0.321111,0.083834,0.0107648,-0.794606,0.631694,0
0.328889,0.0778316,0.00951371,-0.788609,0.622211,0
0.336667,0.0784121,0.0095022,-0.782848,0.613179,0
0.344444,0.0711877,0.00797881,-0.776209,0.602846,0
0.352222,0.0721652,0.0081307,-0.7716,0.595729,0
0.36,0.0697247,0.00760454,-0.765242,0.585959,0
0.367778,0.068175,0.0072531,-0.760534,0.578799,0
0.375556,0.0662442,0.00688973,-0.754048,0.568987,0
0.383333,0.0657248,0.00673207,-0.748903,0.561268,0
0.391111,0.0625977,0.00615006,-0.742761,0.552113,0
0.398889,0.0627346,0.00613641,-0.738386,0.545652,0
0.406667,0.0621508,0.00604755,-0.733015,0.537763,0
0.414444,0.0593638,0.00560673,-0.726398,0.528127,0
0.422222,0.059764,0.00558532,-0.721955,0.5217,0
0.43,0.0561724,0.00493903,-0.716138,0.513344,0
0.437778,0.0561393,0.00491388,-0.711341,0.506506,0
0.445556,0.0554972,0.00479493,-0.705717,0.498553,0
0.453333,0.0551837,0.00478757,-0.700993,0.491919,0
0.461111,0.0540651,0.00458908,-0.69511,0.483724,0
0.468889,0.0544139,0.00465266,-0.690182,0.476904,0
0.476667,0.0528072,0.004368,-0.685708,0.470756,0
0.484444,0.0511294,0.00409246,-0.680713,0.463962,0
0.492222,0.0517227,0.00420048,-0.675682,0.457145,0
0.5,0.0511313,0.00411126,-0.670939,0.450759,0
0.01,0.937163,0.878442,-0.995221,0.990465,0
0.0177778,0.906362,0.821858,-0.991509,0.98309,0
0.0255556,0.878838,0.772923,-0.98778,0.97571,0
0.0333333,0.854788,0.731336,-0.984088,0.968431,0
0.0411111,0.839005,0.704597,-0.980266,0.960925,0
0.0488889,0.809296,0.656241,-0.976476,0.95351,0
0.0566667,0.792679,0.629538,-0.972622,0.946,0
0.0644444,0.772992,0.598948,-0.968826,0.938631,0
0.0722222,0.750029,0.564337,-0.96499,0.931215,0
0.08,0.736645,0.544384,-0.961098,0.923723,0
0.0877778,0.713412,0.511072,-0.957164,0.916179,0
0.0955556,0.693764,0.483845,-0.953161,0.908534,0
0.103333,0.67774,0.462127,-0.949414,0.901408,0
0.111111,0.65609,0.434143,-0.945154,0.893341,0
0.118889,0.63947,0.412212,-0.941082,0.885665,0
0.126667,0.617458,0.384977,-0.937027,0.878054,0
0.134444,0.599701,0.36445,-0.932754,0.870069,0
0.142222,0.57537,0.337963,-0.928493,0.862146,0
0.15,0.559465,0.319099,-0.924355,0.854483,0
0.157778,0.532667,0.290732,-0.919585,0.845692,0
0.165556,0.49689,0.25952,-0.914591,0.836545,0
0.173333,0.467265,0.233463,-0.909392,0.827076,0
0.181111,0.442522,0.210834,-0.904663,0.818509,0
0.188889,0.399458,0.178046,-0.898665,0.807704,0
0.196667,0.353198,0.144902,-0.892036,0.795852,0
0.204444,0.292361,0.107847,-0.885714,0.784623,0
0.212222,0.277011,0.0999058,-0.880589,0.775583,0
0.22,0.236379,0.0745474,-0.873223,0.762675,0
0.227778,0.202956,0.0577219,-0.866671,0.751284,0
0.235556,0.184638,0.048131,-0.860269,0.74024,0
0.243333,0.156657,0.0367335,-0.854306,0.730015,0
0.251111,0.154479,0.0345897,-0.848432,0.72003,0
0.258889,0.143055,0.0306329,-0.841478,0.708298,0
0.266667,0.124965,0.0235011,-0.835372,0.698052,0
0.274444,0.111693,0.0189584,-0.829602,0.688473,0
0.282222,0.112422,0.0191224,-0.824853,0.68063,0
0.29,0.10045,0.0159119,-0.81695,0.667657,0
0.297778,0.0956024,0.0142199,-0.812195,0.659933,0
0.305556,0.0840824,0.0109932,-0.805347,0.648854,0
0.313333,0.0885036,0.0119931,-0.800108,0.640467,0
0.321111,0.0829872,0.0106564,-0.794545,0.631595,0
0.328889,0.0815789,0.0103932,-0.788546,0.62212,0
0.336667,0.0786957,0.00950527,-0.781697,0.611372,0
0.344444,0.0725182,0.00827271,-0.776964,0.604022,0
0.352222,0.0740865,0.00864437,-0.771668,0.595831,0
0.36,0.0704641,0.00785679,-0.765155,0.585828,0
0.367778,0.0671735,0.00712537,-0.759951,0.577893,0
0.375556,0.0668441,0.00695295,-0.755256,0.57081,0
0.383333,0.0665435,0.00695826,-0.749355,0.56194,0
0.391111,0.0640607,0.00645059,-0.743342,0.552949,0
0.398889,0.0616595,0.00598061,-0.737825,0.544822,0
0.406667,0.0615242,0.00593771,-0.732619,0.537177,0
0.414444,0.0605665,0.00578046,-0.727652,0.529939,0
0.422222,0.0600373,0.00564018,-0.721363,0.520835,0
0.43,0.0570275,0.00511087,-0.71606,0.51323,0
0.437778,0.0563475,0.0049923,-0.711112,0.506182,0
0.445556,0.0553556,0.00483835,-0.706057,0.49904,0
0.453333,0.0553469,0.00483048,-0.701184,0.492184,0
0.461111,0.0545827,0.0046916,-0.696125,0.485132,0
0.468889,0.0532912,0.00446292,-0.690696,0.4776,0
0.476667,0.0528265,0.00438448,-0.685502,0.470488,0
0.484444,0.0519172,0.00424542,-0.68053,0.463701,0
0.492222,0.0510381,0.00408083,-0.675707,0.457169,0
0.5,0.0515419,0.00415736,-0.670308,0.449935,0
0.01,0.93343,0.871507,-0.995202,0.990428,0
0.0177778,0.906771,0.822604,-0.991566,0.983203,0
0.0255556,0.885193,0.783938,-0.987787,0.975725,0
0.0333333,0.857287,0.735676,-0.984025,0.968307,0
0.0411111,0.832564,0.694085,-0.980298,0.960987,0
0.0488889,0.810194,0.657595,-0.976457,0.953472,0
0.0566667,0.793936,0.631529,-0.972643,0.94604,0
0.0644444,0.77541,0.602472,-0.968868,0.938713,0
0.0722222,0.751646,0.56651,-0.964853,0.930952,0
0.08,0.737139,0.545066,-0.961097,0.92372,0
0.0877778,0.712741,0.510205,-0.957238,0.916321,0
0.0955556,0.69895,0.490985,-0.953329,0.908854,0
0.103333,0.679122,0.46342,-0.949333,0.901254,0
0.111111,0.661508,0.440166,-0.945496,0.893987,0
0.118889,0.631846,0.403204,-0.941074,0.88565,0
0.126667,0.626587,0.396044,-0.937297,0.878558,0
0.134444,0.590006,0.356256,-0.932723,0.870011,0
0.142222,0.584271,0.345607,-0.928842,0.862789,0
0.15,0.564886,0.325054,-0.924397,0.85456,0
0.157778,0.535652,0.294117,-0.919717,0.845938,0
0.165556,0.502376,0.262741,-0.914966,0.837228,0
0.173333,0.484567,0.246163,-0.909767,0.827759,0
0.181111,0.478299,0.237449,-0.905917,0.820767,0
0.188889,0.391345,0.173547,-0.898186,0.806845,0
0.196667,0.363599,0.151241,-0.89259,0.796836,0
0.204444,0.330741,0.130697,-0.886839,0.786616,0
0.212222,0.316771,0.120469,-0.881339,0.7769,0
0.22,0.229541,0.0703509,-0.873147,0.762536,0
0.227778,0.207941,0.0598202,-0.866887,0.751656,0
0.235556,0.168292,0.0413057,-0.859844,0.739504,0
0.243333,0.157384,0.0368515,-0.853001,0.727799,0
0.251111,0.13944,0.029108,-0.847879,0.719091,0
0.258889,0.138459,0.0282814,-0.842457,0.709935,0
0.266667,0.112799,0.0197202,-0.834526,0.696647,0
0.274444,0.106368,0.0172345,-0.82898,0.687429,0
0.282222,0.103461,0.0164886,-0.823203,0.677896,0
0.29,0.100642,0.0154002,-0.818158,0.66963,0
0.297778,0.0987931,0.0147875,-0.812425,0.660289,0
0.305556,0.0906475,0.0128962,-0.805875,0.649711,0
0.313333,0.0863555,0.0115673,-0.800122,0.640486,0
0.321111,0.0780368,0.00953086,-0.793641,0.63016,0
0.328889,0.0835933,0.0107434,-0.788275,0.621699,0
0.336667,0.0752066,0.00877615,-0.782298,0.612309,0
0.344444,0.0759839,0.00903979,-0.777031,0.604113,0
0.352222,0.0739938,0.00860978,-0.771178,0.595074,0
0.36,0.0679913,0.00725875,-0.765596,0.586498,0
0.367778,0.0675628,0.00707504,-0.759936,0.577878,0
0.375556,0.0664986,0.00694258,-0.754692,0.569951,0
0.383333,0.0645601,0.00651401,-0.748486,0.560642,0
0.391111,0.0637162,0.00643071,-0.743622,0.553385,0
0.398889,0.061468,0.00596046,-0.737571,0.544444,0
0.406667,0.0599943,0.00563816,-0.732665,0.537239,0
0.414444,0.0595469,0.00552225,-0.726832,0.528749,0
0.422222,0.0587746,0.00542283,-0.721728,0.521378,0
0.43,0.0575417,0.005172,-0.71616,0.513373,0
0.437778,0.0558364,0.00489608,-0.711827,0.507208,0
0.445556,0.0557179,0.00487333,-0.705874,0.498769,0
0.453333,0.0534732,0.00452137,-0.700471,0.491202,0
0.461111,0.0541536,0.0045893,-0.695358,0.484078,0
0.468889,0.0538599,0.004546,-0.690685,0.477611,0
0.476667,0.0519663,0.00424305,-0.685282,0.470194,0
0.484444,0.0514083,0.00417326,-0.680211,0.463269,0
0.492222,0.0516094,0.00418928,-0.675564,0.456996,0
0.5,0.0512243,0.00411695,-0.670787,0.450572,0
0.01,0.931144,0.867292,-0.995187,0.990398,0
0.0177778,0.904329,0.818216,-0.991504,0.983081,0
0.0255556,0.878511,0.772318,-0.987736,0.975624,0
0.0333333,0.853409,0.729124,-0.984018,0.968293,0
0.0411111,0.832627,0.694031,-0.980258,0.960909,0
0.0488889,0.814678,0.664668,-0.976613,0.953777,0
0.0566667,0.787984,0.622174,-0.972574,0.945906,0
0.0644444,0.772366,0.598152,-0.968836,0.938652,0
0.0722222,0.756684,0.574198,-0.965126,0.931479,0
0.08,0.737316,0.545237,-0.961163,0.923847,0
0.0877778,0.715421,0.513812,-0.957112,0.916078,0
0.0955556,0.69812,0.489565,-0.953392,0.908975,0
0.103333,0.677682,0.461479,-0.94912,0.900851,0
0.111111,0.664476,0.443928,-0.945372,0.893752,0
0.118889,0.638775,0.411643,-0.941315,0.886104,0
0.126667,0.617026,0.384828,-0.936979,0.877963,0
0.134444,0.593275,0.360494,-0.932999,0.870526,0
0.142222,0.581734,0.345595,-0.928991,0.863068,0
0.15,0.543085,0.304038,-0.923587,0.853066,0
0.157778,0.539496,0.297568,-0.919719,0.84594,0
0.165556,0.511206,0.269938,-0.915027,0.837341,0
0.173333,0.47472,0.235097,-0.909206,0.826734,0
0.181111,0.417885,0.196018,-0.9037,0.816775,0
0.188889,0.379197,0.164974,-0.897379,0.805405,0
0.196667,0.317103,0.125138,-0.890812,0.793673,0
0.204444,0.324143,0.124323,-0.886598,0.786189,0
0.212222,0.266338,0.0911092,-0.879142,0.773034,0
0.22,0.240551,0.0760656,-0.872851,0.762032,0
0.227778,0.208263,0.061158,-0.867003,0.75186,0
0.235556,0.177081,0.0453369,-0.860629,0.740854,0
0.243333,0.165184,0.0399224,-0.854109,0.729684,0
0.251111,0.154626,0.0347151,-0.848733,0.720537,0
0.258889,0.131178,0.0264202,-0.841526,0.708364,0
0.266667,0.124936,0.0239619,-0.836151,0.699366,0
0.274444,0.11313,0.0196554,-0.829853,0.688894,0
0.282222,0.105492,0.0170323,-0.823202,0.677898,0
0.29,0.0945801,0.0137113,-0.817402,0.668393,0
0.297778,0.096856,0.0145747,-0.812602,0.660586,0
0.305556,0.0871146,0.0117807,-0.805255,0.648707,0
0.313333,0.0861306,0.0116765,-0.800294,0.640771,0
0.321111,0.086141,0.0115162,-0.794046,0.630799,0
0.328889,0.0762012,0.00912828,-0.787783,0.620921,0
0.336667,0.0744306,0.00865312,-0.78181,0.611558,0
0.344444,0.0737184,0.0084944,-0.776486,0.603264,0
0.352222,0.0721786,0.00813802,-0.770576,0.594137,0
0.36,0.0709615,0.00779708,-0.766052,0.587205,0
0.367778,0.0694653,0.00756836,-0.760016,0.578016,0
0.375556,0.0667935,0.00699033,-0.754165,0.569162,0
0.383333,0.0630564,0.00618681,-0.748841,0.561165,0
0.391111,0.0610234,0.00582708,-0.743149,0.552683,0
0.398889,0.0620651,0.00605638,-0.737919,0.544964,0
0.406667,0.0606735,0.00573158,-0.733004,0.537747,0
0.414444,0.0593083,0.00553565,-0.727034,0.529038,0
0.422222,0.0591977,0.00544475,-0.721691,0.521312,0
0.43,0.058376,0.00531872,-0.716893,0.514419,0
0.437778,0.057245,0.00513354,-0.710932,0.50593,0
0.445556,0.0545012,0.00472217,-0.706005,0.49895,0
0.453333,0.055263,0.00477743,-0.70072,0.491526,0
0.461111,0.0554315,0.00480916,-0.695461,0.484209,0
0.468889,0.0540924,0.00457003,-0.690506,0.477358,0
0.476667,0.0527721,0.00442926,-0.685632,0.470672,0
0.484444,0.0527578,0.00434649,-0.680553,0.463745,0
0.492222,0.0516353,0.00414649,-0.675599,0.457056,0
0.5,0.051718,0.0041916,-0.670607,0.450331,0
0.01,0.931385,0.867762,-0.995168,0.99036,0
0.0177778,0.907128,0.82319,-0.991483,0.98304,0
0.0255556,0.881876,0.778125,-0.987761,0.975673,0
0.0333333,0.858562,0.737709,-0.984074,0.968404,0
0.0411111,0.833764,0.695968,-0.980283,0.960958,0
0.0488889,0.812156,0.660766,-0.976513,0.953582,0
0.0566667,0.794203,0.63184,-0.97259,0.945937,0
0.0644444,0.773841,0.600223,-0.968895,0.938766,0
0.0722222,0.753165,0.568827,-0.965025,0.931284,0
0.08,0.735797,0.543076,-0.961192,0.923902,0
0.0877778,0.715566,0.514175,-0.957178,0.916204,0
0.0955556,0.6951,0.485553,-0.953304,0.908806,0
0.103333,0.679014,0.46328,-0.94929,0.901173,0
0.111111,0.658708,0.436725,-0.945203,0.893433,0
0.118889,0.633659,0.406023,-0.941049,0.885604,0
0.126667,0.622005,0.390184,-0.936988,0.877981,0
0.134444,0.597829,0.363442,-0.933008,0.870543,0
0.142222,0.583161,0.344257,-0.928638,0.862413,0
0.15,0.553143,0.313135,-0.923937,0.853712,0
0.157778,0.530467,0.289816,-0.919513,0.845564,0
0.165556,0.506946,0.268331,-0.914619,0.836597,0
0.173333,0.46894,0.233749,-0.909275,0.826864,0
0.181111,0.440192,0.211336,-0.904141,0.817565,0
0.188889,0.381428,0.168479,-0.898244,0.80695,0
0.196667,0.3715,0.157461,-0.893319,0.798132,0
0.204444,0.294078,0.108912,-0.885295,0.783881,0
0.212222,0.257701,0.0888112,-0.879293,0.773302,0
0.22,0.225249,0.0690851,-0.873139,0.762522,0
0.227778,0.216603,0.063935,-0.866888,0.751661,0
0.235556,0.190881,0.0511851,-0.860575,0.740768,0
0.243333,0.154678,0.0358488,-0.853564,0.72875,0
0.251111,0.156178,0.0359355,-0.848426,0.720023,0
0.258889,0.129656,0.0252746,-0.842325,0.709709,0
0.266667,0.12423,0.0236699,-0.836009,0.699131,0
0.274444,0.112515,0.0190762,-0.829203,0.687802,0
0.282222,0.0971428,0.0147895,-0.823276,0.678017,0
0.29,0.0999847,0.0156583,-0.817908,0.669227,0
0.297778,0.0938525,0.0135875,-0.811537,0.658852,0
0.305556,0.0819483,0.0105487,-0.805712,0.649444,0
0.313333,0.0907866,0.0126195,-0.799912,0.640146,0
0.321111,0.0795929,0.00995536,-0.794047,0.63081,0
0.328889,0.0821081,0.0104602,-0.78878,0.622485,0
0.336667,0.0762287,0.00894643,-0.782427,0.612509,0
0.344444,0.0756142,0.00884662,-0.776514,0.603323,0
0.352222,0.074293,0.00862987,-0.770983,0.594766,0
0.36,0.0696542,0.00766935,-0.766307,0.587602,0
0.367778,0.0692862,0.00751782,-0.760349,0.578504,0
0.375556,0.0675995,0.00713202,-0.754663,0.569915,0
0.383333,0.063463,0.00623094,-0.748409,0.560517,0
0.391111,0.0634131,0.0063254,-0.743659,0.553447,0
0.398889,0.0620407,0.00595229,-0.738121,0.545244,0
0.406667,0.0610569,0.00581939,-0.732489,0.536985,0
0.414444,0.060699,0.00579529,-0.726384,0.528098,0
0.422222,0.0591984,0.00551568,-0.722375,0.5223,0
0.43,0.0586269,0.00536418,-0.716807,0.514298,0
0.437778,0.0567247,0.00506472,-0.711141,0.506219,0
0.445556,0.0551782,0.00477538,-0.705996,0.498945,0
0.453333,0.054804,0.00472133,-0.700957,0.491875,0
0.461111,0.0531268,0.00444561,-0.69492,0.483458,0
