0.01,0.810935,0.693102,-0.995656,0.991335,0
0.0177778,0.78662,0.654077,-0.992231,0.984532,0
0.0255556,0.687913,0.529433,-0.988671,0.977489,0
0.0333333,0.670352,0.500042,-0.985115,0.970483,0
0.0411111,0.622572,0.445565,-0.981573,0.963536,0
0.0488889,0.605265,0.429228,-0.978161,0.956867,0
0.0566667,0.610766,0.428751,-0.974636,0.950005,0
0.0644444,0.599159,0.412548,-0.971289,0.943518,0
0.0722222,0.553697,0.364859,-0.967475,0.936158,0
0.08,0.564224,0.373261,-0.963946,0.929379,0
0.0877778,0.546597,0.354274,-0.960542,0.922861,0
0.0955556,0.544605,0.349999,-0.956972,0.916058,0
0.103333,0.517986,0.323469,-0.953248,0.908994,0
0.111111,0.513408,0.31725,-0.949874,0.90262,0
0.118889,0.485046,0.289394,-0.94571,0.89479,0
0.126667,0.488434,0.292145,-0.942278,0.888353,0
0.134444,0.480926,0.283437,-0.939008,0.882257,0
0.142222,0.456975,0.261182,-0.934829,0.874507,0
0.15,0.453193,0.258281,-0.931395,0.868158,0
0.157778,0.438947,0.244835,-0.927497,0.861001,0
0.165556,0.44143,0.245934,-0.924332,0.855198,0
0.173333,0.428211,0.23409,-0.920667,0.848525,0
0.181111,0.420388,0.227341,-0.915984,0.840021,0
0.188889,0.406786,0.215199,-0.912074,0.832962,0
0.196667,0.399709,0.209013,-0.908341,0.826273,0
0.204444,0.393787,0.204069,-0.905395,0.821022,0
0.212222,0.36792,0.182246,-0.900337,0.812004,0
0.22,0.383198,0.193856,-0.897119,0.806348,0
0.227778,0.377713,0.189814,-0.893348,0.79972,0
0.235556,0.36769,0.18,-0.889014,0.792073,0
0.243333,0.369939,0.182776,-0.885272,0.785589,0
0.251111,0.357559,0.173065,-0.881085,0.778316,0
0.258889,0.353677,0.16922,-0.877584,0.772345,0
0.266667,0.346894,0.164806,-0.873108,0.764622,0
0.274444,0.338819,0.157789,-0.869937,0.759197,0
0.282222,0.333596,0.153942,-0.8651,0.751051,0
0.29,0.327844,0.147986,-0.861357,0.744683,0
0.297778,0.319357,0.142203,-0.856448,0.736418,0
0.305556,0.31782,0.140674,-0.852122,0.72924,0
0.313333,0.314053,0.138134,-0.849686,0.725227,0
0.321111,0.309039,0.133866,-0.843961,0.715767,0
0.328889,0.310813,0.135362,-0.841341,0.711427,0
0.336667,0.300954,0.12823,-0.836366,0.703378,0
0.344444,0.295301,0.123995,-0.832641,0.697321,0
0.352222,0.292814,0.122042,-0.828825,0.691172,0
0.36,0.290024,0.120258,-0.823241,0.682216,0
0.367778,0.287143,0.118201,-0.819624,0.676511,0
0.375556,0.281162,0.113951,-0.81575,0.670332,0
